Gamma_TP10,Beta_TP10,Gamma_AF8,Gamma_TP9,Delta_TP9,Delta_AF8,Delta_TP10,Beta_TP9,Beta_AF8,Beta_AF7,Gamma_AF7,Theta_TP9,Theta_TP10,Theta_AF7,Delta_AF7,Alpha_TP10,Alpha_AF7,Class
0.100555912,0.596816589,0.153944982,0.047439718,1.319497144,1.121208138,1.930527416,0.585856153,0.673010267,0.210968651,-0.724700406,0.767511208,0.68326937,-0.090265127,0.530561493,0.527042003,0.132538196,2
0.438318998,0.726034116,0.242739699,0.047439718,1.319497144,1.17153363,1.602072335,0.585856153,0.703040418,0.210968651,-0.724700406,0.767511208,0.711904978,-0.090265127,0.530561493,0.557485283,0.132538196,2
0.470653059,0.741028105,0.242739699,0.047439718,1.319497144,1.17153363,1.663469784,0.585856153,0.703040418,0.210968651,-0.724700406,0.767511208,0.704372254,-0.090265127,0.530561493,0.696994149,0.132538196,2
0.470653059,0.741028105,0.242739699,0.047439718,1.319497144,1.17153363,1.663469784,0.585856153,0.703040418,0.210968651,-0.724700406,0.767511208,0.704372254,-0.090265127,0.530561493,0.696994149,0.132538196,2
0.478886224,0.684388206,0.242739699,0.047439718,1.319497144,1.17153363,1.543999613,0.585856153,0.703040418,0.210968651,-0.724700406,0.767511208,0.525437092,-0.090265127,0.530561493,0.636567439,0.132538196,2
0.362469585,0.721133006,-0.230571285,0.196038236,1.42414791,1.180559818,1.011059588,0.677331067,0.258364279,0.210968651,-0.724700406,0.545896511,0.422513325,-0.090265127,0.530561493,0.864741883,0.132538196,2
0.479494375,0.632979783,-0.280499689,0.144718593,1.524571129,1.079595949,0.995306229,0.693916144,0.175931118,-0.169435945,-0.439681776,0.517569716,0.381732142,-0.455763483,0.522329328,0.877257862,0.292374185,2
0.454625493,0.602704396,-0.317557503,0.114265129,1.514152451,0.983054712,0.897434839,0.662444207,0.240222632,0.025865033,-0.377956452,0.518654853,0.384984917,-0.096412401,0.554068606,0.859061846,0.491368962,2
0.511271291,0.494238246,-0.369761342,0.061158509,1.557116713,0.748836795,0.836918759,0.653947775,0.194073981,0.019338444,-0.396832241,0.502748077,0.345592941,-0.065396128,0.556357896,0.84083247,0.491368962,2
0.391445879,0.491687467,-0.369165764,0.027232468,1.486956814,0.696282484,0.560940599,0.572057561,0.316468353,0.216441176,-0.312294398,0.521355894,0.36761926,0.170092043,0.589396905,0.368564791,0.419618866,2
0.415243089,0.572042865,-0.233880502,0.387416829,1.115932657,0.743800776,1.116806807,0.568274544,0.325682082,0.35554717,-0.360904605,0.698036781,0.564274463,0.166491294,0.563564961,0.776454655,0.209424991,2
0.324878378,0.616958957,-0.172639378,0.224891666,1.010935565,0.762851437,0.962550598,0.519706582,0.261556253,0.29360899,-0.30337266,0.657589798,0.666552695,0.321512775,0.586764649,0.816627055,0.345076088,2
0.304892159,0.700744202,-0.212805042,0.175385439,1.121078552,0.641260697,0.868971341,0.547486445,0.220552037,0.243215369,-0.363047022,0.809792035,0.74985591,0.279462474,0.548417887,0.929833221,0.38413369,2
0.280172653,0.764605792,-0.175129841,0.005897128,1.143454095,0.871556185,0.669284274,0.56659758,0.158905015,0.215369931,-0.332341039,0.843850031,0.80177609,0.391539338,0.6358863,0.967534776,0.47060389,2
0.323803642,0.82752901,-0.213576127,0.034626199,1.267899685,1.450173672,0.628060279,0.626906994,0.213306182,0.220850372,-0.391198054,0.955958683,0.835735051,0.351726292,0.648066967,0.950227249,0.429013437,2
0.301320616,0.601729774,-0.156007747,0.054403727,1.069480266,1.451690445,0.890141808,0.634558001,0.251428875,0.319867185,-0.318822172,0.802824174,0.793537459,0.273744985,0.593328326,0.968581233,0.370437158,2
0.284174121,0.610468727,-0.192888412,0.160092054,0.780051834,1.401338036,0.937155508,0.587782097,0.27194237,0.218476746,-0.33557862,0.936546575,0.878294545,-0.198673141,0.122796973,0.925448457,0.223497093,2
0.240556074,0.627940829,-0.206779409,0.24245699,0.720184269,0.552787138,0.882616155,0.628704549,0.214439935,0.21273693,-0.304826189,0.877244673,0.743606381,-0.012686296,0.251064425,0.996062883,0.35469922,2
0.299605707,0.66680831,-0.237181868,0.247109873,0.831251566,0.572538656,0.932280488,0.616270664,0.175941611,0.185920443,-0.307064063,0.818558756,0.650483504,0.075613539,0.251991326,1.099792071,0.348835061,2
0.277470462,0.696409536,-0.333906244,0.223186514,0.878830011,0.588399482,0.901612087,0.637568257,0.156235257,0.238826262,-0.345451352,0.660999027,0.389434169,0.145985838,0.257848442,0.966449595,0.405923643,2
0.339281943,0.712291488,-0.348009536,0.149498747,0.996471175,0.611376412,0.984928386,0.607472446,0.15302233,0.288225214,-0.402803951,0.573590532,0.354610939,0.153511855,0.224088438,0.949569887,0.344845644,2
0.287421618,0.764830232,-0.504576146,0.054668767,0.887282678,0.561633306,0.886204763,0.662797916,0.210109916,0.252801435,-0.529200368,0.683650818,0.505783139,0.019314898,0.21053443,0.909324933,0.224586448,2
0.285021433,0.630547137,-0.254109002,-0.125612465,0.886150537,0.18011152,0.496003907,0.645639559,0.131487273,-0.039032508,-0.529587202,0.115349226,0.256261041,-0.1639886,0.026588166,0.519767272,0.233811174,2
0.288446511,0.762804664,-0.328625505,0.050963323,1.073505067,0.366217702,1.155822128,0.650861126,0.259956823,0.295158847,-0.457084031,0.741353641,0.875135281,0.103378963,0.532039828,1.074519973,0.626881271,2
0.288446511,0.762804664,-0.320865809,0.050963323,1.073505067,0.364610536,1.155822128,0.650861126,0.271296799,0.31881222,-0.448112046,0.741353641,0.875135281,0.117724907,0.536967893,1.074519973,0.626881271,2
0.291167257,0.845599568,-0.439108544,0.176144121,1.203967759,0.517966539,1.366650316,0.656020659,0.376327877,0.51108937,-0.383547377,0.987707047,1.081312,0.294170987,0.793364661,1.074519973,0.621350195,2
0.235652824,0.855966446,0.120559141,0.224433922,1.277646199,1.595091952,1.448786773,0.646321118,0.715476894,0.20731156,-0.345288396,1.063174155,1.151478175,0.226145906,1.107578555,1.074519973,0.435910389,2
0.094469006,0.753797707,-0.008827575,-0.024586773,1.45223247,1.482010792,1.490201068,0.764046914,0.559704883,0.186034666,-0.353586286,1.361819278,1.014082834,0.362948755,1.039538946,1.082480485,0.534634836,2
0.089634706,0.704414315,-0.07742083,0.111778205,1.367235645,1.344896191,1.382459119,0.787113961,0.482096413,0.197733258,-0.378065786,1.330313409,0.953438096,0.377627518,0.941957565,1.082480485,0.653946559,2
0.03941269,0.66153,-0.194489376,0.143423184,1.256447283,1.203967044,1.238522373,0.770590804,0.320411794,0.15607639,-0.343196706,1.203549824,0.725657849,0.407055004,0.846577301,0.90744199,0.650585115,2
0.004849901,0.648081593,-0.253631654,0.211195856,1.180805303,0.993293179,1.110041036,0.789343176,0.222686414,0.136849662,-0.345572424,1.162960321,0.707886934,0.397765999,0.709193508,0.862064343,0.658953512,2
-0.117906871,0.685366115,-0.249965728,0.201212803,1.029524614,1.171378419,1.003276903,0.756185918,0.172312028,0.01862628,-0.253746234,0.844122576,0.505197189,0.408949889,0.797338307,0.381571974,0.429163868,2
-0.117906871,0.685366115,-0.284894942,0.08081816,1.328612958,1.09566784,1.003276903,0.817595939,0.284706451,0.159554118,-0.150705096,0.901410742,0.505197189,0.436606321,0.739127802,0.381571974,0.424332991,2
0.370081486,0.741224358,-0.243305512,0.036842103,1.365436458,0.767807561,1.445629557,0.776795972,0.239640932,0.059982002,-0.232605287,1.034526958,1.170339219,0.234210002,0.323290162,1.100067035,0.258303531,2
0.377349698,0.782117581,-0.27630026,0.039202606,1.30241223,0.767697994,1.291258615,0.809902544,0.245123663,0.11944814,-0.290546637,1.090180441,1.078816473,0.398832485,0.754296373,1.102253002,0.539718092,2
0.396486158,0.78541239,-0.267018742,0.019344478,1.290240034,0.628985258,1.242589765,0.806439018,0.21811889,0.076240969,-0.38246915,1.153391017,1.097450822,0.41795885,0.822382094,1.102253002,0.539292391,2
0.389783527,0.845548609,-0.300061088,0.044467292,1.114390738,0.709358357,0.694473401,0.876282358,0.246443876,0.231479603,-0.4386066,1.19419635,0.84927637,0.563830895,1.052931094,0.913229476,0.540627442,2
0.358899545,0.71431581,-0.248207457,0.047561737,1.003566754,1.077956944,0.947774133,0.875537267,0.212772048,0.298691159,-0.310159853,0.984398833,0.740570803,0.442071053,0.822022674,0.776653318,0.517521283,2
0.358899545,0.71431581,-0.216696492,0.047561737,1.003566754,1.537469063,0.947774133,0.875537267,0.306984323,0.298691159,-0.310159853,0.984398833,0.740570803,0.442071053,0.822022674,0.776653318,0.517521283,2
0.270641615,0.622748096,-0.211224431,0.131039133,1.129566703,1.454685767,1.052978821,0.809571721,0.288484098,0.42808516,-0.344128356,0.623782917,0.703011713,0.331681983,1.02720997,0.808700547,0.71232172,2
0.451581395,0.891920954,-0.250485651,0.047669735,1.233886485,1.5830954,1.274287866,0.702080724,0.466244556,0.171826905,-0.542304549,1.001664564,0.921664399,0.27054423,0.644950162,1.189859963,0.48846274,2
0.513528034,0.826845636,-0.276868358,0.051302742,1.113501696,1.469013939,1.168456874,0.615980639,0.449616294,0.125255106,-0.512639929,0.934264362,0.862799736,0.156778686,0.568102201,1.219924001,0.501468005,2
0.550802215,0.790500595,-0.294885283,0.088222766,1.015237437,1.256850197,1.096622704,0.585149643,0.393636697,0.084749098,-0.495018156,0.817745047,0.781392571,0.149745499,0.705301706,1.262214792,0.451403849,2
0.5820135,0.726687425,-0.316120669,0.135585599,1.240330035,0.904001332,1.125844798,0.610707075,0.284695182,0.043137883,-0.512063782,0.782610838,0.815298248,0.129423138,0.8828722,1.566194054,0.313380575,2
0.593632466,0.717999665,-0.357280023,0.207429432,1.351108982,0.791215435,1.065028351,0.641057052,0.210787681,-0.025977978,-0.518373298,0.697696955,0.717732786,0.143544394,0.935892609,1.560826255,0.373668762,2
0.487197495,0.669740774,-0.417434788,0.203138477,1.379166799,0.818845408,1.023035536,0.577239706,0.187829624,-0.001121418,-0.494256202,0.687625681,0.667176576,0.015944206,0.888280563,1.555229618,0.346105651,2
0.396699504,0.640105934,-0.502000166,0.175660347,1.166064786,0.691660823,0.732586658,0.610816287,0.134654748,0.097353207,-0.44570407,0.470555106,0.276830588,-0.086096441,0.62425084,0.909297048,0.18311433,2
0.246506548,0.610603007,-0.496047304,0.086108079,0.967737614,0.708935859,0.967944253,0.640242757,0.155131811,0.153311289,-0.445336643,0.514137251,0.277003352,-0.067360456,0.428328767,0.804092171,0.125311614,2
0.215318897,0.581463786,-0.447509525,0.054190809,0.84933597,1.085726155,1.063928575,0.673362529,0.228009689,0.194512064,-0.520692372,0.559283304,0.264760903,-0.093893535,0.286492045,0.878811582,0.457727546,2
0.293910642,0.538876946,-0.439751654,0.092133158,0.759886784,1.090398272,1.001955638,0.683189118,0.255914142,0.261475443,-0.542856443,0.7832423,0.352915171,0.000292782,0.153875334,0.992077265,0.60093091,2
0.286862197,0.533675339,-0.423021851,0.149235856,0.822949716,1.057317493,0.784474441,0.657636075,0.2225278,0.290997025,-0.58759982,0.909992216,0.392697957,0.079137733,0.331854887,1.096854798,0.597961992,2
0.306904527,0.677691396,-0.401922465,0.184146258,1.101148332,0.357462812,0.837002344,0.65463167,0.11793326,0.270114157,-0.595166897,1.121268056,0.653915105,0.166893758,0.3969504,1.220207094,0.59587705,2
0.200500949,0.676280024,-0.353665405,0.188491736,1.186527253,0.590929624,0.9506394,0.543221399,0.273947354,0.115265528,-0.674663574,1.181908286,0.779352618,0.190470153,0.641515174,1.232255389,0.450516236,2
0.172394066,0.648002462,-0.365530501,0.172450747,1.244784086,0.711305948,1.096203566,0.558893844,0.329288416,0.069401213,-0.730723241,1.229883724,0.851864424,0.222038143,0.700137636,1.200090174,0.381498572,2
0.196307726,0.604544088,-0.447241408,-0.057093938,1.207771088,0.783855676,1.09915518,0.563124437,0.334457843,0.103904726,-0.681967879,0.83082646,0.817659662,0.173675843,0.692818387,1.127153952,0.460885647,2
0.245413626,0.550718105,-0.508922694,-0.055142949,1.087607215,0.892852271,1.14379252,0.517118288,0.232365109,0.107138091,-0.615091785,0.786329357,0.675579354,0.117119409,0.605385425,0.754404486,0.392992498,2
0.243708824,0.624774525,-0.503510908,-0.085683852,1.074444258,1.225758534,1.07812959,0.47689737,0.249305291,0.040856626,-0.52766732,0.748106319,0.664609648,0.001642434,0.786175423,0.697548312,0.440552147,2
0.207872727,0.685914664,-0.441564318,0.006586146,1.13140896,1.425880602,1.140870985,0.628586877,0.385085969,-0.007184107,-0.531197756,0.82007412,0.649431524,-0.035309242,0.971024985,0.802780417,0.49252891,2
0.136698108,0.791338544,-0.385007617,0.014701125,1.420930696,1.461276172,1.306898572,0.742389424,0.432748126,0.122203217,-0.503282221,0.880562864,0.746382351,0.141385079,1.024297758,1.013883744,0.563134576,2
0.146247134,0.835046949,-0.378427745,0.077367751,1.530615732,1.407552969,1.409757917,0.848264635,0.449970028,0.242546607,-0.451713068,0.9570105,0.688351648,0.205898081,0.960465128,1.013883744,0.561052734,2
0.170427053,0.835492199,-0.392334582,0.01398861,1.66581078,1.247980534,1.503169875,0.836978038,0.346375257,0.337337018,-0.387290489,0.956916348,0.77770216,0.343005189,0.76754188,0.96818005,0.47753948,2
0.186343144,0.803968345,-0.520422425,0.138211349,1.272574575,0.790767993,1.412496503,0.353938332,0.232742974,0.1603346,-0.523448926,0.83611703,0.747938304,0.179570344,0.66832648,0.952572125,0.497032341,2
0.257664017,0.651183718,-0.568515621,0.144225506,1.231870769,0.727810849,0.99916967,0.439772789,0.161244402,0.129075341,-0.501189234,0.820723679,0.573818845,0.113613408,0.824642573,1.010694496,0.559569362,2
0.249049957,0.671105665,-0.441449926,0.127700929,1.392591835,0.730161542,0.920776977,0.53242291,0.098166066,0.128381981,-0.479672787,0.849338491,0.575520304,0.322113928,0.88528119,1.020873394,0.655410116,2
0.177545861,0.729613096,-0.377086156,0.095562854,1.371594124,0.636597442,0.914394427,0.684228108,0.157134079,0.228485618,-0.42096581,0.803440189,0.615542223,0.456326897,0.961172287,1.20934789,0.728041397,2
0.171555929,0.737774672,-0.303097806,0.020616357,1.344637894,0.579616176,0.806847656,0.712760626,0.153236675,0.201300787,-0.46709861,0.779192159,0.610663808,0.443184748,0.859302118,1.207563139,0.721973721,2
0.097244852,0.794231951,-0.262478849,-0.021961802,1.064531587,0.463853205,0.656973258,0.662917737,0.173080133,0.182739428,-0.42062088,0.560659652,0.541597163,0.321341468,0.684114227,1.165738476,0.679972012,2
0.319510459,0.780272024,-0.259891187,-0.072262443,0.855548145,0.93581146,0.757759482,0.611009512,0.105087661,0.203232775,-0.47482809,0.557114099,0.21217124,-0.008130356,0.20647481,0.922129678,0.700087345,2
0.349636071,0.691494591,-0.313880559,0.038616251,0.860941188,1.062650064,0.730978649,0.541529397,0.054655781,0.245106381,-0.417632481,0.5027183,0.291792653,0.09508551,0.1730244,0.962056187,0.701977168,2
0.33158831,0.666540172,-0.483812364,0.041233258,1.179577777,1.057860433,0.813000142,0.574270985,0.110874852,0.264876025,-0.533741723,0.677015464,0.241094757,0.091044356,0.256479508,0.962056187,0.733874574,2
0.347966657,0.680810567,-0.658228223,0.060325481,1.242374559,0.857280903,0.838668943,0.501407241,0.168225269,0.190887642,-0.603961461,0.639313784,0.225939296,-0.001284061,0.326277195,0.840710219,0.687214057,2
0.329697816,0.728102532,-0.783622571,-0.012124971,1.357036473,0.591073372,0.912471962,0.517003376,0.235510549,0.097080762,-0.793868234,0.667384715,0.113362336,-0.327642728,0.422188589,0.464054229,0.626922629,2
0.391157935,0.817509058,-0.601164111,-0.041537426,1.225709413,1.210591752,0.850145514,0.553487889,0.416796388,0.33973745,-0.506562655,0.566750437,0.093988997,0.669757947,1.052670106,0.410275773,0.72442914,2
0.563158416,0.900590326,-0.318345815,-0.159793273,1.574395238,1.470800245,1.138981652,0.503641934,0.536003372,0.432273617,-0.588900763,0.476270864,0.906457205,0.832916377,1.133589075,0.867630384,0.728382774,2
0.499373143,0.888016002,-0.345697924,-0.086786522,1.465713275,1.489617942,0.860439117,0.560443603,0.462525645,0.346889084,-0.595539855,0.775747568,0.724276799,0.79176572,1.159496616,0.974754494,0.777955162,2
0.693298834,0.762703547,-0.187723077,0.056270059,0.958344913,1.138364009,1.753774439,0.688157442,0.224287081,0.139845481,-0.294123404,0.744853307,0.661460565,-0.056147882,0.171506739,0.591594186,0.047072147,2
0.693298834,0.762703547,-0.185768487,0.01286207,0.968837267,1.406783896,1.753774439,0.70805607,0.185438667,0.112578748,-0.335190719,0.775338607,0.661460565,-0.042444599,0.132775003,0.591594186,0.031030691,2
0.725513969,0.735596636,-0.200225618,-0.091238405,0.905282506,1.626918394,1.629424548,0.755479266,0.274232062,0.075698762,-0.400284525,0.837808374,0.552440787,-0.06891857,0.0902561,0.561542872,-0.010619302,2
0.725513969,0.735596636,-0.234889629,-0.091238405,0.905282506,1.595967543,1.629424548,0.755479266,0.259895211,0.075698762,-0.400284525,0.837808374,0.552440787,-0.06891857,0.0902561,0.561542872,-0.010619302,2
0.725513969,0.735596636,-0.231512266,-0.091238405,0.905282506,1.419372179,1.629424548,0.755479266,0.290571311,0.075698762,-0.400284525,0.837808374,0.552440787,-0.06891857,0.0902561,0.561542872,-0.010619302,2
0.725513969,0.735596636,-0.425746213,-0.091238405,0.905282506,0.96254761,1.629424548,0.755479266,0.117155793,0.075698762,-0.400284525,0.837808374,0.552440787,-0.06891857,0.0902561,0.561542872,-0.010619302,2
0.551777914,0.939326047,-0.286413666,0.386388583,0.704484329,0.357292285,0.588308607,0.761730924,-0.041878034,0.126646202,-0.570436582,0.441492649,0.568968836,-0.284128018,0.344553881,0.698769381,0.10361354,2
0.522922241,0.895691186,-0.354355087,0.370432831,1.029381975,0.256648707,0.893331792,0.710350384,0.089847376,0.120626099,-0.541698605,0.411403032,0.540545926,-0.208754477,0.508421857,0.75707726,0.348173089,2
0.522922241,0.895691186,-0.303678442,0.370432831,1.029381975,1.107007733,0.893331792,0.710350384,0.225607039,0.120626099,-0.541698605,0.411403032,0.540545926,-0.208754477,0.508421857,0.75707726,0.348173089,2
0.427928085,0.753862181,-0.294231226,0.357579879,1.214426333,1.199762889,0.960162324,0.646010404,0.215456754,0.127274485,-0.548804645,0.34965631,0.410107963,-0.058411669,0.600131082,0.721953998,0.421127998,2
0.427928085,0.753862181,-0.288204183,0.056736803,1.104794007,1.219516986,0.960162324,0.57222396,0.160662092,0.126230141,-0.599831622,1.088715347,0.410107963,0.561267563,0.377205147,0.721953998,0.409632404,2
0.49651715,0.568287203,-0.36804164,0.027491813,1.214608075,0.939689458,1.192520313,0.860202198,-0.06297753,0.283724852,-0.645073643,1.351686259,0.765837723,0.706108436,0.79930955,0.781619214,0.552956059,2
0.405105624,0.659481111,-0.436251152,0.024871574,1.252360878,0.741295162,1.379412175,0.851395689,-0.04471577,0.265324664,-0.552437399,1.352612612,0.842284278,0.626545459,0.737914102,0.809571053,0.590245193,2
0.32479839,0.708732693,-0.455284894,0.089840144,1.226541589,0.70504493,1.420339311,0.881690456,0.02347652,0.263577377,-0.475952086,1.307464201,0.790449575,0.619483503,0.748726822,0.810893451,0.59603856,2
0.373305127,0.754319164,-0.421982942,0.124623982,1.104879678,0.439585078,1.364328143,0.739133411,0.07769041,0.227479772,-0.423582752,1.038588533,0.780010369,0.385364268,0.530439911,0.931614869,0.505407072,2
0.42079415,0.723522428,-0.362578545,0.13311534,0.890002108,0.54904575,1.080370039,0.68927749,0.151054795,0.151718906,-0.427914267,0.794672038,0.596166018,0.291566972,0.394499306,0.939874423,0.532745467,2
0.389166897,0.730264384,-0.335867186,0.086053742,0.737267852,0.542617306,0.65971367,0.657296179,0.182987707,0.150194236,-0.423796276,0.63335693,0.645412814,0.031835821,0.28897169,1.05696838,0.548024358,2
0.312451353,0.666280443,-0.325053974,0.043750303,0.594899741,0.625843235,0.555453226,0.601705844,0.150866663,0.09321031,-0.39111108,0.588886958,0.683751705,0.017627197,0.565139262,1.103790504,0.501854864,2
