Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Class
1.084368228,1.609910381,1.448674987,0.615933715,0.538933089,1.112908672,0.595436629,0.713678747,0.972962041,1.156741088,0.655325354,0.89876266,0.664375899,0.788850089,0.435945381,0.578627867,0.71738654,0.37308788,-0.03099417,0.663146112,835.6776557,747.032967,874.7619048,811.9047619,947.6923077,0.072021,-0.078857,1.009094,6.616974,-5.375824,-1.951447,1.0,1.0,1.0,1.0,1.0,95.0,2
1.500416296,1.858131437,1.401070616,0.705131759,0.617910066,1.412542002,0.730442696,0.674976463,0.983031018,1.156741088,0.290136813,0.825304026,0.750971709,1.047749958,0.411117275,0.536781265,0.720748032,0.599309526,-0.1885297,0.662997337,783.2967033,966.6300366,904.981685,790.952381,974.2857143,0.087524,-0.073792,1.00885,4.957123,-3.798218,-2.639313,1.0,1.0,1.0,1.0,1.0,95.0,2
1.60425926,1.858131437,1.401070616,0.705131759,0.594898522,1.412542002,0.730442696,0.674976463,0.771975553,1.156741088,0.290136813,0.825304026,0.779869206,1.047749958,0.411117275,0.536781265,0.674817405,0.599309526,-0.1885297,0.662997337,686.5934066,990.0,932.7838828,721.2454212,711.978022,0.092773,-0.071411,1.001831,5.622559,-2.938385,-2.945862,1.0,1.0,1.0,1.0,1.0,95.0,2
1.709404765,1.858131437,1.401070616,0.705131759,0.568161764,1.412542002,0.730442696,0.674976463,0.734268254,1.156741088,0.290136813,0.825304026,0.789717425,1.047749958,0.411117275,0.536781265,0.586054071,0.599309526,-0.1885297,0.662997337,737.3626374,855.8241758,821.5750916,689.8168498,733.3333333,0.139832,-0.072632,0.995178,3.334656,-8.770294,-1.824341,1.0,1.0,1.0,1.0,1.0,95.0,2
1.47712453,1.858131437,2.08425751,0.705131759,0.449296288,1.412542002,1.01942848,0.674976463,0.501528931,1.156741088,1.300921746,0.825304026,0.786567101,1.047749958,0.67035452,0.536781265,0.585087399,0.599309526,-0.017148265,0.662997337,770.4029304,980.7326007,1282.930403,809.8901099,811.0989011,0.069214,-0.063538,0.998352,3.461761,-4.695435,-3.37204,1.0,1.0,1.0,1.0,1.0,95.0,2
1.47712453,1.858131437,2.08425751,0.705131759,0.449296288,1.412542002,1.01942848,0.674976463,0.501528931,1.156741088,1.300921746,0.825304026,0.786567101,1.047749958,0.67035452,0.536781265,0.585087399,0.599309526,-0.017148265,0.662997337,782.4908425,749.4505495,812.3076923,778.8644689,655.5677656,0.090271,-0.079773,1.007385,7.723541,-4.478607,-2.586975,1.0,1.0,1.0,1.0,1.0,90.0,2
1.47712453,1.858131437,2.080902273,0.705131759,0.449296288,1.412542002,0.899754512,0.674976463,0.501528931,1.156741088,0.83517524,0.825304026,0.786567101,1.047749958,0.67693036,0.536781265,0.585087399,0.599309526,-0.116546969,0.662997337,758.3150183,815.5311355,774.029304,765.5677656,856.2271062,0.084106,-0.081421,1.011719,5.71228,-3.379517,-0.971985,1.0,1.0,1.0,1.0,1.0,90.0,2
1.817728438,1.858131437,2.080902273,1.663652002,0.835939972,1.412542002,0.899754512,0.701908438,1.150136697,1.156741088,0.83517524,0.975449717,0.628081881,1.047749958,0.67693036,0.911957051,0.602488044,0.599309526,-0.116546969,0.784316769,698.6813187,912.2344322,904.5787546,709.1575092,686.5934066,0.049988,-0.087402,0.987122,7.566528,-0.426178,-1.510315,1.0,1.0,1.0,1.0,1.0,90.0,2
1.819448927,1.858131437,2.080902273,1.802581406,0.968681706,1.412542002,0.899754512,0.839006724,1.188325356,1.156741088,0.83517524,1.024098702,0.744272067,1.047749958,0.67693036,0.903690248,0.710248359,0.599309526,-0.116546969,0.728747783,721.2454212,769.1941392,793.3699634,713.1868132,817.9487179,0.085999,-0.080261,1.005005,6.983337,-5.540314,-2.751465,1.0,1.0,1.0,1.0,1.0,90.0,2
1.684700693,2.311414402,2.080902273,1.720840086,0.840657438,1.053763378,0.899754512,0.778906233,1.054494686,0.634973852,0.83517524,0.966585186,0.802608269,0.475561637,0.67693036,0.935305417,0.736609097,-0.058064813,-0.116546969,0.730268723,759.5238095,1616.153846,815.1282051,741.3919414,873.956044,0.089172,-0.078186,1.007019,7.088013,-2.579498,-4.411316,1.0,1.0,1.0,1.0,1.0,90.0,2
1.553873677,2.311414402,2.080902273,1.666546403,0.814583726,1.053763378,0.899754512,0.804597855,0.998202832,0.634973852,0.83517524,0.933156637,0.851790322,0.475561637,0.67693036,0.944974448,0.758216755,-0.058064813,-0.116546969,0.849676384,684.5787546,703.5164835,603.1868132,781.6849817,643.4798535,0.104187,-0.082153,1.010132,5.420685,-3.573914,-0.16449,1.0,1.0,1.0,1.0,1.0,90.0,2
1.145403802,2.311414402,2.080902273,1.22618531,0.320058313,1.053763378,0.899754512,0.616224619,0.796085633,0.634973852,0.83517524,0.811020777,0.840075683,0.475561637,0.67693036,0.979301045,0.701677479,-0.058064813,-0.116546969,0.955842007,794.5787546,709.5604396,699.4871795,819.5604396,805.8608059,0.054199,-0.08429,0.992249,5.121613,2.115936,-3.155212,1.0,1.0,2.0,1.0,1.0,90.0,2
1.276892971,2.311414402,2.080902273,1.383227946,0.199744574,1.053763378,0.899754512,0.661453938,0.60159322,0.634973852,0.83517524,0.540116296,0.751718708,0.475561637,0.67693036,0.986717235,0.576124503,-0.058064813,-0.116546969,1.045526199,762.3443223,886.4468864,836.8864469,805.4578755,963.4065934,0.079773,-0.063843,1.017334,6.699219,-0.732727,1.80191,1.0,1.0,1.0,1.0,1.0,90.0,2
1.276892971,2.311414402,2.080902273,1.383227946,0.199744574,1.053763378,0.899754512,0.661453938,0.60159322,0.634973852,0.83517524,0.540116296,0.751718708,0.475561637,0.67693036,0.986717235,0.576124503,-0.058064813,-0.116546969,1.045526199,684.981685,1307.509158,828.021978,699.4871795,672.8937729,0.096375,-0.064514,1.005615,5.428162,-1.510315,0.5159,1.0,1.0,1.0,1.0,1.0,90.0,2
1.276892971,2.311414402,2.080902273,1.383227946,0.199744574,1.053763378,0.899754512,0.661453938,0.60159322,0.634973852,0.83517524,0.540116296,0.751718708,0.475561637,0.67693036,0.986717235,0.576124503,-0.058064813,-0.116546969,1.045526199,1322.014652,1502.124542,1178.974359,1040.769231,936.007326,0.061951,-0.083984,1.000854,9.450684,-7.962799,-0.291595,1.0,1.0,1.0,1.0,1.0,90.0,2
1.276892971,2.311414402,2.080902273,1.383227946,0.199744574,1.053763378,0.899754512,0.661453938,0.60159322,0.634973852,0.83517524,0.540116296,0.751718708,0.475561637,0.67693036,0.986717235,0.576124503,-0.058064813,-0.116546969,1.045526199,780.4761905,895.7142857,709.1575092,777.2527473,744.6153846,0.100525,-0.057617,1.000549,4.792633,-2.69165,-3.364563,1.0,2.0,4.0,1.0,2.0,90.0,2
1.276892971,2.311414402,2.080902273,1.383227946,0.199744574,1.053763378,0.899754512,0.661453938,0.60159322,0.634973852,0.83517524,0.540116296,0.751718708,0.475561637,0.67693036,0.986717235,0.576124503,-0.058064813,-0.116546969,1.045526199,705.9340659,987.1794872,981.5384615,923.1135531,677.3260073,6.1e-05,-0.101868,0.998291,7.753448,-7.84317,-7.775879,1.0,2.0,2.0,1.0,2.0,90.0,2
1.276892971,2.311414402,2.080902273,1.383227946,0.199744574,1.053763378,0.899754512,0.661453938,0.60159322,0.634973852,0.83517524,0.540116296,0.751718708,0.475561637,0.67693036,0.986717235,0.576124503,-0.058064813,-0.116546969,1.045526199,622.1245421,1004.908425,892.8937729,730.5128205,918.6813187,0.116577,-0.080444,1.005676,5.719757,-10.445099,-4.620667,1.0,2.0,1.0,1.0,2.0,90.0,2
1.276892971,2.311414402,2.080902273,1.383227946,0.199744574,1.053763378,0.899754512,0.661453938,0.60159322,0.634973852,0.83517524,0.540116296,0.751718708,0.475561637,0.67693036,0.986717235,0.576124503,-0.058064813,-0.116546969,1.045526199,719.2307692,846.5567766,795.7875458,693.040293,848.1684982,0.074829,-0.102966,0.999573,6.332855,-2.990723,-9.136658,1.0,2.0,1.0,1.0,2.0,90.0,2
1.276892971,2.311414402,2.080902273,1.383227946,0.199744574,1.053763378,0.899754512,0.661453938,0.60159322,0.634973852,0.83517524,0.540116296,0.751718708,0.475561637,0.67693036,0.986717235,0.576124503,-0.058064813,-0.116546969,1.045526199,720.4395604,725.6776557,771.6117216,778.4615385,745.8241758,0.098877,-0.063965,1.018433,11.813354,-2.452393,-9.577789,1.0,2.0,1.0,1.0,2.0,90.0,2
1.276892971,2.358097446,1.945860423,1.383227946,0.199744574,0.988089639,0.993942972,0.661453938,0.60159322,0.897327269,0.802192756,0.540116296,0.751718708,0.526512338,0.616154763,0.986717235,0.576124503,-0.038957518,-0.015917348,1.045526199,775.2380952,745.018315,734.9450549,738.974359,1057.692308,0.08136,-0.063049,1.001587,4.785156,-3.065491,-1.555176,1.0,2.0,1.0,1.0,2.0,90.0,2
1.730520485,2.219896137,1.80326124,1.562384008,0.591996934,1.376622911,1.102229402,0.438117146,0.689146934,1.011935319,0.911682391,0.823106747,0.740190562,0.770691547,0.568453135,1.014035524,1.114534056,0.097495365,-0.035027453,1.090701581,774.4322344,686.996337,712.7838828,760.7326007,655.970696,0.049011,-0.066956,1.010071,4.344025,-2.497253,-1.233673,1.0,1.0,1.0,1.0,1.0,90.0,2
1.488604369,1.969680714,1.600902762,1.493348573,0.457169308,1.290178842,0.999729388,0.497841853,0.734390743,0.934379892,0.876030732,0.892462291,0.77675677,0.742961797,0.620180299,0.9609162,1.115078543,-0.005636654,-0.011311799,1.067233508,805.4578755,666.043956,641.4652015,778.0586081,818.7545788,0.041138,-0.077759,1.001709,2.160797,-4.717865,4.463654,1.0,1.0,1.0,1.0,1.0,90.0,2
1.434522674,1.592183782,1.448593475,1.387880341,0.596682264,1.281912973,1.017128938,0.7201671,0.823574382,1.211373691,0.791578111,0.956219602,0.846910021,0.728825975,0.607753806,1.014759626,1.052232415,0.007228599,0.0162223,1.071848184,804.2490842,661.6117216,713.992674,769.1941392,1019.81685,0.06488,-0.071533,1.009888,7.088013,-1.525269,-2.945862,1.0,1.0,1.0,1.0,1.0,90.0,2
1.232325837,1.397301451,1.165238003,1.482253582,0.609251709,0.909598437,0.612456615,0.913629055,0.932099806,1.183356054,0.480696873,0.88766301,1.009877445,0.497953073,0.701425411,1.097324024,0.948231054,-0.108595542,0.091444293,0.993789026,777.6556777,654.7619048,674.1025641,799.010989,761.9413919,0.088562,-0.06427,1.008789,6.646881,-4.216919,-2.908478,1.0,1.0,1.0,1.0,1.0,90.0,2
1.252239368,1.379254573,1.86631624,1.475889973,0.71050317,0.951703789,0.452373688,0.998975571,1.198591062,1.183356054,0.451026223,1.01768125,1.074656466,0.500726984,0.36995325,1.125581626,0.772802441,-0.06184075,-0.220430075,1.006810716,782.0879121,991.6117216,935.6043956,755.4945055,865.8974359,0.113892,-0.075073,1.007324,4.231873,-3.37204,-1.248627,1.0,1.0,1.0,1.0,1.0,90.0,2
1.194357047,1.421127676,2.613991604,1.542157126,0.670550828,0.949741168,0.8749401,1.013396894,1.188221457,1.13621638,1.07273952,0.962840999,1.113616622,0.423187654,0.550316342,1.125204589,0.720023894,-0.025385622,-0.016797848,0.996881084,741.7948718,896.5201465,896.5201465,742.6007326,914.2490842,0.094421,-0.073547,1.005615,6.175842,-4.059906,-5.996399,1.0,1.0,1.0,1.0,1.0,90.0,2
0.752091834,1.463312402,2.575017562,1.348416554,0.682767601,0.886952923,0.950489531,0.956763253,1.183016903,1.058567173,1.093199266,0.962840999,1.060586252,0.370747249,0.560781116,0.999918913,0.623708997,-0.052929292,0.016564124,1.066960822,764.3589744,759.9267399,807.4725275,773.6263736,756.7032967,0.119202,-0.069214,1.003601,7.28241,-4.104767,-1.921539,1.0,1.0,1.0,1.0,1.0,90.0,2
1.307352059,2.211116893,2.605969272,1.382875794,0.774128725,0.578154594,0.999852264,0.256732507,0.409819598,0.821226299,1.093199266,0.591110416,0.906471872,0.61630378,0.57248726,0.966399864,1.059691914,-0.128649013,0.020121539,0.990986356,791.7582418,724.0659341,716.007326,789.3406593,886.043956,0.140808,-0.0625,1.002625,7.626343,-5.218811,2.908478,1.0,1.0,1.0,1.0,1.0,90.0,2
1.370190037,2.066663749,2.243593137,1.229623719,0.796631948,0.49879306,0.853745957,0.208010165,0.738229367,0.822390152,1.005050138,0.863911999,1.022028469,0.537759389,0.446520973,0.923410523,0.951832938,-0.100118842,-0.062732785,0.953824883,796.996337,717.6190476,722.4542125,805.8608059,907.8021978,0.12323,-0.06311,0.999817,5.121613,-4.515991,-3.192596,1.0,1.0,1.0,1.0,1.0,90.0,2
1.279100044,1.904181727,1.874829694,1.152775425,0.70470438,0.369228286,0.575316978,0.229379302,0.764684163,0.636660566,0.832550503,0.876915966,0.973574411,0.449817259,0.372205804,0.915815294,0.916912674,-0.062398037,-0.098877274,0.999046811,792.5641026,723.6630037,729.7069597,788.9377289,819.1575092,0.135376,-0.072266,1.003113,5.121613,-1.689758,-0.680389,1.0,1.0,1.0,1.0,1.0,90.0,2
1.247448476,1.478033058,1.451047547,1.027504775,0.626228435,0.398557925,0.33884686,0.338392121,0.766022706,0.588966758,0.781370341,0.87231743,0.974255371,0.273283772,0.33370659,0.920267211,0.847968997,-0.061201242,-0.073587559,0.98861674,812.3076923,711.1721612,740.5860806,826.007326,994.4322344,0.140625,-0.083374,0.986877,3.005676,-1.876678,-1.323395,1.0,1.0,1.0,1.0,1.0,90.0,2
1.102588939,1.176167822,0.903891445,1.044255873,0.755539886,0.416179214,0.091113943,0.659692831,0.632709093,0.714392495,0.625708107,0.810844707,0.887801851,0.160004751,0.315471318,0.946540149,0.900346154,-0.049279157,-0.06819482,0.996989712,820.3663004,707.1428571,677.7289377,815.5311355,855.8241758,0.058167,-0.085388,1.000183,6.945953,-7.753448,-5.50293,1.0,1.0,1.0,1.0,1.0,90.0,2
1.113849786,0.989930244,1.355737227,1.059915068,1.168541803,0.751657033,0.232040323,0.928554083,0.73811326,0.70627769,0.89337345,0.83382013,0.983259912,0.325680002,0.290134634,0.969272783,0.909277162,0.030688161,0.17411536,0.921075066,781.6849817,698.6813187,726.0805861,819.5604396,614.8717949,0.096313,-0.079285,1.012878,8.089905,-6.452484,-1.846771,1.0,1.0,1.0,1.0,1.0,90.0,2
1.026586749,1.141677312,1.434846323,0.990790639,1.184547239,0.710050965,0.225851707,0.972052662,0.786959749,0.62884269,0.89337345,0.875848502,0.948584065,0.416269697,0.313972734,0.949060445,0.870983844,-0.007998882,0.178502492,0.803655553,817.9487179,470.6227106,788.5347985,824.3956044,933.5897436,0.090881,-0.072021,0.994934,5.495453,0.717773,-0.067291,1.0,1.0,1.0,1.0,1.0,90.0,2
1.026482501,1.256477839,1.802607927,0.784787806,1.238738928,0.800383058,0.62865369,0.958505225,0.783069156,0.464220108,1.248884973,0.7700683,0.978641316,0.478852281,0.507311791,0.925911116,0.794512315,0.012461004,0.181014005,0.707539313,814.3223443,772.4175824,840.9157509,805.4578755,887.2527473,0.031982,-0.089478,1.021667,7.088013,-1.143951,0.336456,1.0,1.0,1.0,1.0,1.0,90.0,2
0.746432786,1.430748091,1.806513963,0.784787806,0.825835412,0.559417993,0.725486451,0.958505225,0.632722091,0.307432866,1.280681347,0.7700683,0.787720235,0.527834698,0.55563318,0.925911116,0.652856744,-0.440291538,-0.047582598,0.707539313,857.032967,766.3736264,774.8351648,863.4798535,1007.326007,0.071655,-0.07843,1.012878,6.302948,-7.073059,-6.467438,1.0,1.0,1.0,1.0,1.0,90.0,2
0.72059615,1.849607495,1.947733133,0.775636494,0.639127599,0.812951563,0.890750444,0.754290651,0.49707185,0.852219486,1.280681347,0.696816417,0.706645499,0.412110455,0.587838482,0.928986228,0.622358982,-0.36615754,-0.061316725,0.690051438,752.2710623,971.4652015,945.2747253,745.8241758,930.7692308,0.076111,-0.080139,1.009216,7.955322,-6.729126,-0.88974,1.0,1.0,1.0,1.0,1.0,90.0,2
1.937076782,1.849607495,1.846655299,2.010903487,0.852719304,0.812951563,0.861340551,0.876264051,1.037595608,0.852219486,1.229782274,0.983137877,0.995084924,0.412110455,0.469059394,1.033330532,0.86341662,-0.36615754,-0.053204556,0.985881281,749.047619,933.5897436,897.7289377,793.3699634,851.7948718,0.070251,-0.067078,0.969666,9.211426,0.568237,-0.986938,1.0,1.0,1.0,1.0,1.0,90.0,2
1.937076782,2.285495971,2.364115295,2.010903487,0.852719304,0.833067461,1.021845059,0.876264051,1.037595608,0.882429862,0.95146537,0.983137877,0.995084924,0.471780071,0.569589072,1.033330532,0.86341662,0.034073239,0.085489872,0.985881281,734.1391941,757.9120879,751.0622711,726.4835165,750.2564103,0.090942,-0.069092,1.005066,8.478699,-7.312317,-0.381317,1.0,1.0,1.0,1.0,1.0,90.0,2
1.919279731,2.472086536,2.461800119,2.002090187,0.525333255,0.452454209,0.942950202,0.673626362,0.549500729,0.84573271,0.949989385,0.883912127,1.034380436,0.466449801,0.552804553,1.032460891,0.94868443,0.05818323,0.14138635,1.065233893,825.2014652,726.8864469,743.8095238,792.967033,912.2344322,0.092163,-0.069092,1.006104,6.011353,-11.932983,-4.972076,1.0,1.0,1.0,1.0,1.0,90.0,2
1.333704512,2.345483411,2.291794532,1.430387571,0.109395358,0.439460511,0.819889585,0.523656554,0.883658045,0.915941959,1.000388887,0.940609842,0.956444454,0.393803671,0.554081467,0.891967646,0.782620864,0.034691115,0.065258495,1.049777802,772.4175824,793.3699634,822.7838828,804.2490842,898.5347985,0.112671,-0.066956,1.002136,6.153412,-5.742188,-1.525269,1.0,1.0,1.0,1.0,1.0,90.0,2
1.266659664,2.245740032,2.101061656,1.394810353,0.239032224,0.458885904,0.599239924,0.667894687,0.892379059,0.833206692,0.914919899,1.002440105,0.916623813,0.36498873,0.559904348,0.872198255,0.825267352,-0.020175873,-0.062021429,1.030578576,760.3296703,842.5274725,809.8901099,763.956044,628.5714286,0.105957,-0.066467,1.004639,6.108551,-4.344025,-1.188812,1.0,1.0,1.0,1.0,1.0,90.0,2
1.266659664,2.102624184,1.824747685,1.394810353,0.239032224,0.80986713,0.580393238,0.667894687,0.892379059,0.795564434,0.837424716,1.002440105,0.916623813,0.376139217,0.596916143,0.872198255,0.825267352,0.014986462,-0.131241236,1.030578576,791.7582418,767.5824176,761.1355311,785.3113553,759.9267399,0.104919,-0.070862,1.001038,4.082336,-3.775787,-1.293488,1.0,1.0,1.0,1.0,1.0,90.0,2
1.210432174,2.044365693,1.971302159,1.03901521,0.619022487,0.914136229,0.675117261,0.860297383,0.835451371,0.626414321,0.818343118,0.882881842,0.777822415,0.372071988,0.654927772,0.847052592,0.860875148,0.006714638,-0.191812942,0.930136834,771.6117216,695.0549451,707.1428571,758.7179487,779.6703297,0.130798,-0.089783,1.00647,8.306732,-13.196564,9.630127,1.0,1.0,1.0,1.0,1.0,90.0,2
1.210432174,2.003423756,1.796249278,0.879913016,0.619022487,0.864185662,0.513823422,1.203664774,0.835451371,0.65835686,0.902697449,1.100284988,0.777822415,0.320460746,0.509155022,0.812902181,0.860875148,-0.021998188,0.016500287,0.980350858,807.0695971,655.1648352,769.5970696,779.6703297,720.8424908,0.112,-0.085205,1.003906,3.379517,-9.540405,-1.256104,1.0,1.0,1.0,1.0,1.0,90.0,2
1.379237133,1.860405225,1.64258473,1.007866959,1.139205451,0.609021765,0.417832808,1.23716057,0.968769572,0.630347958,0.895433326,1.100284988,0.831138428,0.258622992,0.435545179,0.871667601,0.685040545,-0.117053545,-0.040933565,0.977037005,805.0549451,707.1428571,736.1538462,799.8168498,869.1208791,0.113464,-0.072815,0.999207,4.63562,-3.379517,-3.297272,1.0,1.0,1.0,1.0,1.0,85.0,2
1.257236503,1.841011445,1.730154222,1.155614159,0.958196698,0.31407149,0.478915211,1.208112939,1.122135076,0.585846171,0.896859395,1.100284988,0.872261769,0.277405419,0.509071886,0.948317944,0.709222982,-0.15181098,0.005233075,0.965080147,743.8095238,738.974359,777.6556777,767.1794872,688.2051282,0.116211,-0.077515,1.005981,4.792633,-2.190704,-2.123413,1.0,1.0,1.0,1.0,1.0,85.0,2
1.209869297,1.885418521,1.716043706,1.268608027,0.716888104,0.33125769,0.558404415,1.169161124,0.971092462,0.379133389,0.669626741,0.533142162,0.89637862,0.267713241,0.504347544,1.004614131,0.711910121,-0.216564076,-0.009711158,0.916202072,818.7545788,740.5860806,794.981685,799.4139194,687.3992674,0.045532,-0.070801,1.001953,4.830017,2.601929,-5.15152,1.0,1.0,1.0,1.0,1.0,85.0,2
1.152859207,1.885418521,1.772474423,1.250230913,0.673501239,0.33125769,0.569937871,1.123118569,0.957834521,0.379133389,0.45901624,0.474485842,0.915542875,0.267713241,0.565225154,0.989724926,0.750835659,-0.216564076,0.051939499,0.908438376,787.7289377,762.3443223,758.7179487,815.5311355,832.4542125,0.082886,-0.092773,1.004883,6.422577,-6.916046,-1.929016,1.0,1.0,1.0,1.0,1.0,85.0,2
1.223365456,1.429392755,1.438420068,1.318682571,0.734177158,1.132992618,0.678363457,1.128156866,0.957704962,0.713461284,0.72226225,0.399490776,0.950273633,0.433177627,0.420145167,0.93023208,0.776070442,0.052928251,-0.143138047,0.853435738,769.5970696,719.6336996,726.4835165,780.4761905,803.8461538,0.113281,-0.081543,1.008911,5.659943,-4.486084,-4.538422,1.0,1.0,1.0,1.0,1.0,85.0,2
1.479116051,1.60088048,1.3444313,1.292856924,0.896108582,1.001649847,0.695224457,1.04981392,0.834025279,0.715351457,0.756896603,0.816112333,0.987150301,0.424931965,0.384668936,1.046054155,0.673596248,0.088592996,-0.282222983,1.003392576,782.4908425,728.9010989,728.4981685,798.2051282,941.2454212,0.106384,-0.071472,1.003906,5.988922,-3.222504,-2.257996,1.0,1.0,1.0,1.0,1.0,85.0,2
1.403077787,1.48717683,1.280408549,1.236918238,0.928146581,0.855325677,0.638858883,1.060606527,0.88384378,0.715351457,0.820260311,0.855184525,0.879495783,0.399665314,0.425406213,1.013915307,0.793178122,0.02787409,-0.287576611,0.889885885,832.4542125,697.0695971,720.4395604,807.0695971,871.1355311,0.109375,-0.070984,1.006409,5.674896,-4.418793,-2.250519,1.0,1.0,1.0,1.0,1.0,85.0,2
