TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,emotion
38:00.2,0.37280518,-0.18651488,-0.23274614,0.24883826,0.053206824,-0.26940137,-0.23391548,0.07547672,0.72264695,0.19354166,0.01542993,0.54122317,0.32331508,-0.22699188,-0.042752203,0.36417913,-0.017550481,-0.58416986,-0.15812689,-0.11704189,803.8461,800.2198,795.38464,806.26373,1034.7252,100,74.00002,-0.239257813,0.096618652,0.963256836,3.349609375,-4.628143311,-1.659851074,1,1,1,1,1,35,satisfying
38:01.2,0.3157337,-0.39212385,-0.17075369,0.27605307,0.14821985,-0.32671627,-0.4680386,0.22219291,0.7291507,0.066157445,0.02049646,0.44167027,0.31314093,-0.1294072,0.09700001,0.40766457,-0.06792324,-0.7270102,-0.25169745,-0.08496081,796.99634,793.36993,784.10254,820.3663,1006.1172,100,52.000046,-0.240661621,0.088989258,0.965332031,3.461761475,-3.611297607,-2.063598633,1,1,1,1,1,35,satisfying
38:02.2,-0.03651145,-0.63464206,-0.2982512,0.21484938,0.14879414,-0.50718397,-0.40479916,0.20287763,0.5900523,-0.17079416,-0.05404686,0.43506297,0.17161314,-0.2774962,0.06349408,0.46505818,-0.012586349,-0.6186177,-0.33428243,-0.05496502,791.75824,790.14655,789.34064,779.67035,697.47253,100,38.000042,-0.239074707,0.092895508,0.967895508,3.319702148,-4.441223145,-1.413116455,1,1,1,1,1,35,satisfying
38:03.2,0.26026013,-0.5985155,-0.34000504,0.046680994,0.121545166,-0.17878418,-0.22312748,0.14268206,0.4661622,0.106301375,0.014480075,0.42183816,0.249139,-0.19456236,-0.031344533,0.20979704,-0.001813617,-0.72491413,-0.2607335,-0.034088846,818.3516,801.4286,797.3993,830.0366,968.24176,100,44.000046,-0.237426758,0.093261719,0.968078613,3.641204834,-3.947753906,-1.794433594,1,1,1,1,1,35,satisfying
38:04.2,0.430853,-0.061662894,-0.33199278,0.3255503,0.19241352,-0.4002087,-0.073619656,0.37500948,0.44536737,0.1025256,0.007691981,0.44280776,0.45041695,-0.3037238,0.09110841,0.18240362,0.20171697,-0.5309924,-0.19007735,0.11202088,801.02563,800.2198,799.011,809.4872,740.58606,84.000015,66.00003,-0.239379883,0.089904785,0.964782715,3.357086182,-3.76083374,-2.033691406,1,1,1,1,1,35,satisfying
38:05.2,0.26951253,0.34100214,0.18283491,0.53647226,0.4326639,-0.072508186,-0.072768666,0.3616337,0.38789067,0.17701188,0.13275485,0.3592804,0.46691605,-0.12658028,0.056402747,0.22741406,0.27164072,-0.5681258,-0.13877349,0.08127889,800.6227,799.011,797.8022,790.54944,557.25275,64.00003,86.000015,-0.236694336,0.091796875,0.967041016,3.536529541,-4.598236084,-1.794433594,1,1,1,1,1,35,satisfying
38:06.3,0.21228893,0.42844054,0.21961872,0.5606221,0.4387749,0.033022907,0.0220555,0.4352736,0.31686282,0.19356743,0.31812838,0.28088406,0.42046368,-0.11156223,0.20619084,0.16463448,0.27960488,-0.5918923,-0.102649815,-0.003858272,796.99634,793.7729,798.60803,821.978,846.55676,46.000046,100,-0.231323242,0.092285156,0.964111328,3.902893066,-3.753356934,-2.078552246,1,1,1,1,1,35,satisfying
38:07.3,0.002428701,-0.23445402,-0.40790877,-0.26329476,0.3442625,-0.09545677,-0.14187413,0.04655637,1.0714303,0.29490295,0.18949774,0.55470717,0.32800254,-0.09148195,-0.022410003,0.38587925,-0.16036698,-0.48698866,-0.27111885,-0.16545188,796.1905,794.57874,796.99634,790.9524,597.5458,68.00003,78.00002,-0.235473633,0.095092773,0.965881348,3.327178955,-3.708496094,-2.115936279,1,1,1,1,1,35,satisfying
38:08.3,0.03778763,-0.5416496,-0.45536974,-0.22079404,0.003947927,-0.50457346,-0.3988228,-0.076061144,0.63791764,-0.016498605,-0.04210085,0.633741,0.13534692,-0.07876995,0.005894545,0.23467019,-0.13981584,-0.49588186,-0.35460424,-0.097024284,804.2491,793.36993,786.9231,769.19415,758.71796,88.000015,58.00004,-0.230285645,0.090515137,0.968688965,3.558959961,-4.388885498,-1.472930908,1,1,1,1,1,35,satisfying
38:09.3,0.57888126,-0.58622336,-0.54242754,0.52618796,0.45774826,-0.46594003,-0.3866147,0.4677894,0.7719573,-0.015927734,0.1463704,0.7955971,0.39968678,-0.14182305,-0.055214744,0.529756,-0.12932184,-0.6363237,-0.29040897,-0.098048165,800.6227,798.20514,798.60803,831.6484,904.17584,100,46.000046,-0.230895996,0.08795166,0.970275879,3.87298584,-3.611297607,-2.220611572,1,1,1,1,1,35,satisfying
38:10.4,0.39749348,-0.07960708,-0.74530447,0.450114,0.3743173,-0.25465885,-0.28981093,0.49440286,0.7710286,0.016785253,-0.003915819,0.8346122,0.43930778,-0.1137904,-0.054327156,0.44082326,-0.19691315,-0.6955015,-0.34221873,-0.14961866,801.8315,796.99634,802.23444,793.36993,726.8865,100,26.000034,-0.230407715,0.096923828,0.972351074,3.461761475,-4.67300415,-1.831817627,1,1,1,1,1,35,satisfying
38:11.4,-0.11812952,-0.05510473,-0.6079331,0.038215034,-0.09151103,-0.1854691,-0.2599265,0.18492289,0.4029489,-0.09359659,-0.0898896,0.48923475,0.20608313,-0.13628626,-0.07422435,0.2853447,-0.2383015,-0.6403297,-0.17146656,-0.058468666,797.3993,796.99634,799.81683,826.8132,853.00366,100,8.000038,-0.226013184,0.088623047,0.970031738,3.768310547,-4.478607178,-1.899108887,1,1,1,1,1,35,satisfying
38:12.4,-0.27791765,-0.45736176,-0.2856751,-0.11100663,0.0206194,-0.30705857,-0.29524612,-0.16842127,0.19715126,0.10153788,-0.11222136,0.44957232,0.15760441,-0.10308288,0.014570124,0.33368787,-0.040262796,-0.5399651,-0.21845108,-0.074163035,796.5934,791.3553,794.57874,814.7253,756.7033,98,22.000036,-0.224365234,0.084350586,0.972290039,3.858032227,-3.581390381,-1.876678467,1,1,1,1,1,35,satisfying
38:13.4,-0.18154304,-0.38504368,-0.54568994,-0.13030292,0.041854236,-0.30736765,-0.34290656,-0.16485873,0.34527323,0.026186226,-0.08876076,0.6180097,0.040436402,-0.30783144,-0.006533795,0.28974247,-0.061192635,-0.61601144,-0.47408614,-0.15409617,799.41394,794.9817,795.38464,816.337,974.68866,100,42.000042,-0.227661133,0.09387207,0.97064209,3.454284668,-3.835601807,-1.861724854,1,1,1,1,1,35,satisfying
38:14.4,-0.16765456,-0.634148,-0.5372976,-0.18939762,-0.12321011,-0.29197025,-0.17817505,0.058567356,0.32035875,0.06932117,0.22013633,0.66048616,0.13854206,-0.23817272,-0.09052021,0.31721708,-0.14266828,-0.7097227,-0.5137773,-0.11809885,792.96704,796.99634,802.23444,795.38464,699.89014,100,42.000042,-0.223449707,0.087768555,0.970275879,3.327178955,-4.044952393,-1.95892334,1,1,1,1,1,35,satisfying
38:15.4,-0.5384379,-0.5302114,-0.37362292,-0.207675,-0.107268915,-0.4228708,-0.23367664,0.1449325,0.309892,-0.0242738,0.30352733,0.4846549,0.29957286,-0.15751392,-0.12768133,0.3499978,-0.028140489,-0.7317724,-0.4238534,-0.021447109,800.6227,796.99634,793.36993,823.5897,936.0073,98,58.00004,-0.224304199,0.086730957,0.971130371,3.558959961,-4.246826172,-1.502838135,1,1,1,1,1,35,satisfying
38:16.4,-0.53192765,-0.67235655,-0.5574836,-0.35281837,0.18183458,-0.65091795,-0.45632553,-0.37090164,0.49351278,-0.111468114,0.14651418,0.41629508,0.32811454,-0.33392432,-0.21869145,0.40170348,-0.08950122,-0.61126924,-0.34565583,-0.017936228,790.9524,802.6374,794.17584,821.978,844.94507,100,80.000015,-0.219604492,0.095703125,0.972412109,3.69354248,-3.977661133,-1.9140625,1,1,1,1,1,35,satisfying
38:17.5,-0.13260862,-0.2862008,-0.65515137,-0.20669241,0.1764213,-0.36888638,-0.41174358,0.007730452,0.5470338,-0.062752545,-0.057623193,0.5323962,0.35038495,-0.18611419,-0.14116353,0.33036608,0.011777986,-0.69389355,-0.30597407,-0.21175584,799.011,796.1905,795.78754,786.1172,743.8095,100,80.000015,-0.220092773,0.095275879,0.972167969,3.603820801,-3.603820801,-1.682281494,1,1,1,1,1,35,satisfying
38:18.5,0.47168875,-0.41744667,-0.46809077,0.025555432,0.10929332,-0.38335434,-0.36212084,-0.014173309,0.5267915,8.86E-04,0.10348296,0.20062652,0.25900617,-0.14319575,0.033070102,0.25210974,0.07606802,-0.5395193,-0.44940987,-0.19632633,789.34064,800.2198,802.23444,821.1722,809.4872,96,76.00002,-0.226745605,0.089782715,0.973937988,3.289794922,-4.112243652,-1.682281494,1,1,1,1,1,35,satisfying
38:19.5,0.3866996,-0.7351706,-0.41702527,0.13255697,0.07090833,-0.2682521,-0.576443,0.20229304,0.70437664,0.060906872,-0.02129441,0.77622473,0.30610555,-0.18882027,-0.006825315,0.3527579,-0.09319618,-0.54229206,-0.23858112,0.020621466,789.7436,790.54944,795.38464,789.7436,671.685,94.00001,72.00003,-0.220336914,0.096740723,0.971801758,3.671112061,-4.553375244,-1.375732422,1,1,1,1,1,35,satisfying
38:20.5,0.0801867,-0.44686273,-0.4339993,0.24381985,-0.017569736,-0.45655543,-0.53315586,0.2592889,0.7010602,0.27793396,0.09289389,0.7959585,0.428748,-0.031873204,0.11637207,0.35506734,0.016990261,-0.5018744,-0.29992276,-0.027161134,801.4286,800.6227,796.5934,827.619,759.12085,100,52.000046,-0.228515625,0.089660645,0.977416992,2.863616943,-3.89541626,-1.943969727,1,1,1,1,1,35,satisfying
38:21.5,-0.16823043,-0.29832006,-0.37219056,-0.06629683,0.052721273,-0.18289669,-0.6201601,-0.11577357,0.63182503,0.32734227,0.07986659,0.46753004,0.33348173,-0.03501446,-0.06599165,0.25260374,-0.042904355,-0.49955013,-0.38700977,-0.09624682,811.0989,799.41394,792.1612,806.26373,758.71796,100,46.000046,-0.225036621,0.089416504,0.972045898,3.364562988,-4.351501465,-1.457977295,1,1,1,1,1,35,satisfying
38:22.5,-0.06223572,-0.62746704,-0.3033168,-0.21379079,-0.02309167,-0.22064699,-1.0118709,-0.36577767,0.46507528,0.14798434,-0.16717316,0.19647732,0.1853604,-0.19291301,-0.12843527,0.20994307,-0.18740132,-0.60979486,-0.3844073,-8.73E-04,805.8608,798.60803,793.36993,810.293,892.49084,100,66.00003,-0.218811035,0.091003418,0.971862793,3.581390381,-3.887939453,-1.233673096,1,1,1,1,1,35,satisfying
38:23.6,-0.16883501,-0.30601418,-0.30826384,-0.001063009,-0.18494795,-0.42388538,-0.6054956,-0.23086274,0.24098767,0.057903413,-0.17878886,0.17368136,0.21069075,-0.08461463,-0.05404491,0.37080014,-0.07604631,-0.5164886,-0.28268728,-0.021421501,797.3993,794.57874,795.78754,780.87915,682.5641,94.00001,86.000015,-0.229980469,0.095153809,0.969543457,3.491668701,-3.985137939,-1.592559814,1,1,1,1,1,35,satisfying
38:24.6,-0.044819377,-0.19708824,-0.6952588,0.049901865,0.079583615,-0.30800083,-0.5407681,0.2685676,0.43970078,0.06886642,-0.001471222,0.38562888,0.3167149,-0.230654,0.13892415,0.38542846,-0.03165194,-0.398122,-0.13495715,-0.0868554,801.02563,794.17584,792.1612,811.50183,828.022,78.00002,98,-0.223449707,0.087646484,0.965942383,3.132781982,-3.820648193,-2.243041992,1,1,1,1,1,35,satisfying
38:25.6,-0.28661135,-0.4179156,-0.6358504,-0.28626564,0.007315029,-0.42438605,-0.24472351,-0.01872949,0.53880715,-0.014787224,0.10115568,0.37841943,0.2063494,-0.21253939,0.13359153,0.24462985,-0.23141275,-0.4069653,-0.27851242,-0.19270495,796.5934,800.2198,792.1612,775.64105,663.22345,86.000015,96,-0.225952148,0.086853027,0.972290039,3.648681641,-4.119720459,-1.674804688,1,1,1,1,1,35,satisfying
38:26.6,0.01822973,-0.060992908,-0.3587896,-0.14439596,-0.07039273,-0.3205488,-0.23153391,0.18202047,0.8271329,0.11384045,0.06831234,0.37211806,0.253696,-0.16640529,0.045301702,0.26756406,-0.3883957,-0.4831661,-0.3798364,-0.2771528,792.5641,796.1905,796.1905,774.43225,696.26373,100,76.00002,-0.219970703,0.094177246,0.973632813,3.671112061,-4.314117432,-1.644897461,1,1,1,1,1,35,satisfying
38:27.6,0.017173717,-0.14228174,-0.21967806,0.05577973,-0.028276086,-0.10198237,-0.14259095,0.16590384,1.1364381,0.5564341,0.023643527,0.53757286,0.2885966,-0.11639505,0.05601168,0.18447058,-0.19720036,-0.50351447,-0.31557405,-0.2111549,815.9341,795.78754,801.02563,840.10986,805.05493,100,56.000042,-0.224121094,0.091674805,0.972412109,3.775787354,-3.581390381,-1.786956787,1,1,1,1,1,35,satisfying
38:28.6,0.10791355,-0.36546764,-0.27593616,1.2343959,-0.036003336,-0.07635136,-0.25194022,0.9148336,0.8743068,0.36722118,0.010804365,0.6624727,0.2033225,-0.12291074,0.09894287,0.21998698,-0.23000932,-0.5075612,-0.24073036,-0.22110254,802.6374,803.0403,797.3993,775.64105,616.4835,100,36.000042,-0.226074219,0.091918945,0.970703125,3.334655762,-4.067382813,-1.652374268,1,1,1,1,1,35,satisfying
38:29.7,-0.23803507,-0.5589952,-0.3393213,0.6388843,0.029397562,-0.10571189,-0.23598275,0.36840805,0.5584437,0.30375397,-0.03344848,0.31681728,0.093081616,-0.15430216,-0.048210993,0.17103614,-0.3753145,-0.6405851,-0.24032417,-0.32762226,807.8755,793.36993,794.17584,821.1722,813.91943,94.00001,16.000036,-0.223266602,0.092834473,0.970458984,3.708496094,-4.224395752,-1.308441162,1,1,1,1,1,35,satisfying
38:30.7,-0.18306506,-0.40963396,-0.47737136,-0.50533164,0.1493281,-0.47284573,-0.13877882,0.19407542,0.37206766,-0.20435557,-0.027596362,0.82737184,0.13916449,-0.14724302,-0.21923105,0.18267275,-0.5696573,-0.7264073,-0.4512284,-0.3305003,809.0842,799.41394,795.78754,782.8938,642.674,100,0,-0.230224609,0.092285156,0.970336914,3.155212402,-3.880462646,-1.84677124,1,1,1,1,1,35,satisfying
38:31.7,-0.24294958,-0.4562366,-0.54525316,-0.804133,0.07503778,-0.4288195,-0.15923497,-0.04861301,0.47433493,0.056738906,-0.08137215,0.4625339,0.13840479,-0.21720855,-0.09900738,0.20060423,-0.42023057,-0.83371043,-0.5762191,-0.22351663,799.41394,792.96704,795.38464,826.0073,900.14655,100,0,-0.219055176,0.094604492,0.971496582,3.76083374,-4.770202637,-1.345825195,1,1,1,1,1,35,satisfying
38:32.7,-0.20148836,-0.25931093,-0.28155038,0.6585663,-0.002420694,-0.4767974,-0.46607608,0.5760598,0.47094235,0.11927412,-0.06197397,0.7212518,0.1668194,-0.23593435,0.12189208,0.20889524,-0.16973978,-0.5410807,-0.33555204,-0.12336388,797.3993,793.7729,799.41394,786.1172,633.8095,100,0,-0.228881836,0.094665527,0.969909668,3.820648193,-3.835601807,-1.04675293,1,1,1,1,1,35,satisfying
38:33.7,-0.28704515,-0.32295263,-0.15507731,1.120625,-0.17225589,-0.48603716,-0.36061946,0.9135077,0.15905085,-0.1052353,0.059570957,0.67162925,0.16600075,-0.105461515,0.10760579,0.3278882,-0.09616741,-0.39195496,-0.16080578,-0.15331034,801.8315,796.1905,792.5641,792.1612,792.96704,82.000015,0,-0.229248047,0.094421387,0.96661377,3.117828369,-4.067382813,-2.631835938,1,1,1,1,1,35,satisfying
38:34.8,-0.08285509,-0.2580876,-0.4737461,-0.26277062,-0.09403118,-0.7992363,-0.40589294,0.17532435,0.32382572,-0.1950559,0.11306902,0.7080869,-0.033357516,-0.16398872,-0.068866596,0.35924327,-0.25430062,-0.47039795,-0.333207,-0.18550682,792.1612,797.8022,799.011,813.1135,809.4872,86.000015,0,-0.22668457,0.089904785,0.97088623,3.416900635,-4.224395752,-1.263580322,1,1,1,1,1,35,satisfying
38:35.8,-0.064903036,-0.336726,-0.39582798,0.02486516,0.005546684,-0.617048,-0.46415848,-3.09E-04,0.34509736,-0.09141306,0.06584834,0.58722556,0.09530168,-0.3357834,-0.12198956,0.2896356,-0.2687899,-0.51001376,-0.4399911,-0.2187664,799.81683,793.7729,796.5934,814.3223,955.7509,100,0,-0.229309082,0.088562012,0.970458984,4.029998779,-4.082336426,-1.772003174,1,1,1,1,1,35,satisfying
38:36.8,0.90845245,-0.62957335,-0.13891442,0.86451024,0.5861588,-0.3032752,-0.3238928,0.6172947,0.31178525,-0.2390649,0.14374307,0.55988455,0.10887765,-0.118444964,0.16179253,0.34712255,-0.25422788,-0.48347116,-0.3741343,-0.18087856,801.8315,791.75824,791.75824,808.68134,835.2747,96,0,-0.235717773,0.091491699,0.971191406,3.207550049,-3.91784668,-1.734619141,1,1,1,1,1,35,satisfying
38:37.8,1.3245269,-0.17472821,8.82E-04,0.98897254,0.88713914,-0.17389992,-0.22213681,0.74057096,0.44576505,-0.36644548,0.19370404,0.58658105,0.19086197,-0.070915274,0.12150981,0.30203804,-0.23252116,-0.5094698,-0.31312457,-0.14881472,793.36993,794.57874,794.9817,814.7253,869.92676,78.00002,0,-0.227905273,0.084289551,0.963317871,3.080444336,-4.119720459,-2.086029053,1,1,1,1,1,35,satisfying
38:38.9,-0.25580475,-0.28901744,-0.4640916,-0.11145092,-0.0502203,-0.21745335,-0.36761996,0.02682615,0.5228015,-0.12628074,0.16678277,0.7147292,0.11575043,-0.18865809,-0.12607966,0.0904243,-0.21541898,-0.54263765,-0.35043174,-0.142203,804.65204,798.20514,795.38464,827.619,852.1978,78.00002,0,-0.224304199,0.090759277,0.970397949,3.828125,-3.544006348,-1.809387207,1,1,1,1,1,35,satisfying
38:39.9,-0.17806861,-0.20186809,-0.51537836,-0.21426576,-0.08704749,-0.24087708,-0.63970244,0.13881788,0.57931167,0.001449947,-0.009080144,0.82022375,0.06735806,-0.20633526,0.026244441,0.21859714,-0.26495096,-0.5472715,-0.3581881,-0.05938768,799.81683,794.17584,794.57874,802.23444,593.1135,98,0,-0.231262207,0.09777832,0.975646973,3.357086182,-4.635620117,-1.906585693,1,1,1,1,1,35,satisfying
38:40.9,0.020948116,-0.40773952,-0.32516444,0.13135952,-0.11128313,-0.5348346,-0.2542399,0.10037279,0.6872562,0.096806005,0.07024042,0.7557494,0.21813951,-0.13716859,-0.001098396,0.25906083,-0.23210204,-0.59626675,-0.17666745,-0.06605799,790.54944,796.1905,799.41394,781.685,724.87177,100,0,-0.228759766,0.089233398,0.968566895,3.69354248,-4.134674072,-1.84677124,1,1,1,1,1,35,satisfying
38:41.9,0.14667705,-0.2762796,-0.33841687,-0.22414449,-0.1862556,-0.6832101,0.012564471,0.19194488,0.8409948,0.1333498,0.17506677,0.8075314,0.21352513,-0.11513026,-0.06996436,0.25741097,-0.16401635,-0.74285764,-0.23956148,-0.03638743,801.8315,799.011,795.78754,790.54944,678.93774,100,0,-0.223144531,0.090820313,0.968444824,3.843078613,-4.366455078,-1.816864014,1,1,1,1,1,35,satisfying
38:42.9,0.30753937,-0.15723762,-0.33689576,-0.007741341,0.31081483,-0.49423993,-0.29637167,0.16829698,0.9003282,0.23745503,0.15808621,0.6881595,0.35392994,-0.1428589,-0.048191942,0.381483,-0.17672288,-0.6120477,-0.3373812,-0.093598574,808.2784,798.20514,801.4286,811.9048,834.87177,100,0,-0.227478027,0.087585449,0.971252441,3.626251221,-3.394470215,-1.943969727,1,1,1,1,1,35,satisfying
38:44.0,0.23730329,-0.36325583,-0.43685412,0.15727384,0.40606362,-0.3748571,-0.09578003,0.3514887,1.0085238,0.3641851,0.16720745,0.7525491,0.40685102,-0.08255936,-0.076330595,0.40961218,-0.30835596,-0.50102854,-0.41824088,0.004452789,793.36993,796.1905,803.0403,812.3077,998.46155,100,0,-0.229003906,0.088928223,0.967712402,3.529052734,-3.977661133,-1.682281494,1,1,1,1,1,35,satisfying
38:45.0,0.18941066,-0.35869417,-0.50528604,0.25129065,0.6976823,0.046436373,-0.21829222,0.23084287,1.1916258,0.30748257,0.09168652,0.80849916,0.34846067,-0.044733625,0.06732827,0.40087578,-0.27075493,-0.60933506,-0.34813643,-0.14171366,826.0073,794.9817,803.44324,829.6337,885.64105,100,0,-0.22869873,0.085205078,0.971252441,3.416900635,-3.454284668,-1.82434082,1,1,1,1,1,35,satisfying
38:46.0,0.12796499,0.36428082,-0.6382943,1.4199474,0.17660582,-0.22210506,-0.40443027,0.539391,0.70772636,0.091942295,0.19556266,0.6039587,0.17633109,-0.19984086,0.25628322,0.27616563,-0.12033429,-0.7266358,-0.17028683,-0.09383165,804.65204,805.8608,800.6227,813.1135,862.27106,96,0,-0.23034668,0.096374512,0.968017578,3.85055542,-4.164581299,-1.786956787,1,1,1,1,1,35,satisfying
38:47.0,0.12796499,0.02969311,-0.12859486,0.7751306,0.17660582,-0.1827688,-0.27479205,0.6687703,0.70772636,-0.009261414,0.2529163,0.70286846,0.17633109,-0.19235519,0.15897205,0.38028154,-0.12033429,-0.5665494,-0.37233514,-0.12481224,802.6374,794.57874,782.8938,772.4176,533.0769,90.00001,0,-0.22088623,0.090270996,0.969848633,3.244934082,-4.187011719,-1.06918335,1,1,1,1,1,35,satisfying
51:02.5,0.4354029,1.0994836,0.91005373,0.56987876,0.11813094,0.6589876,0.45945176,0.46018016,0.9263556,0.4396914,0.49600565,0.8644313,0.59626776,0.39609873,0.4136033,0.63063514,0.26123887,-0.09222008,-0.011295664,0.49109623,783.2967,805.4579,781.28204,810.696,773.6264,8,100,0.00378418,0.150817871,0.985168457,3.96270752,-4.336547852,-1.443023682,1,1,1,1,1,45,satisfying
51:03.5,0.51366425,1.2393155,0.66875094,0.58210903,0.34878376,0.9028602,0.48991722,0.4411699,0.93378377,0.8449176,0.69520235,0.8581359,0.5317918,0.25517583,0.47810423,0.5422935,0.121576555,-0.029386064,0.05779695,0.54220915,814.3223,813.91943,788.5348,798.20514,990.80585,27.999996,92.00001,-0.005615234,0.16217041,0.985778809,3.618774414,-3.69354248,-0.1121521,1,1,1,1,1,45,satisfying
51:04.6,0.133402,1.107445,0.9995186,0.16474597,0.16828752,0.7307035,0.55131614,-0.15518396,0.33195466,0.7973652,0.82369864,0.5337581,0.4403569,0.18972655,0.32526776,0.6585783,0.21159492,-0.114183,-0.05743715,0.6987977,831.2454,800.6227,788.5348,797.3993,631.39197,23.999996,100,-0.011413574,0.159301758,0.987182617,4.119720459,-4.029998779,-1.241149902,1,1,1,1,1,45,satisfying
51:05.6,0.30206534,0.78392607,0.58400935,0.36589533,0.33458534,0.49637008,0.2392446,0.41828978,1.1202707,0.45723712,0.46947372,0.8657599,0.4378897,0.16707154,0.14616169,0.7708773,0.35537198,-0.064424776,-0.00733899,0.77183306,806.26373,798.20514,788.93774,827.619,654.7619,34,100,0.002258301,0.163146973,0.986938477,3.880462646,-4.269256592,-1.465454102,1,1,1,1,1,45,satisfying
51:06.6,0.28510207,0.8049406,0.042142376,0.10373434,0.078898616,0.5690001,-0.07307825,0.24328768,1.1673235,0.39743996,0.21052344,1.0434105,0.42627412,0.11290781,0.3162463,0.7265737,0.18085125,-0.108013,-0.052324273,0.598955,817.1429,761.13556,785.31134,795.38464,638.6447,54.000004,100,9.77E-04,0.160644531,0.98425293,3.020629883,-4.613189697,-2.063598633,1,1,1,1,1,45,satisfying
51:07.6,0.20850475,0.8049406,0.042142376,0.45675376,0.29284364,0.5690001,-0.07307825,0.2534638,0.8813337,0.39743996,0.21052344,0.8445807,0.6343194,0.11290781,0.3162463,0.72254175,0.47212008,-0.108013,-0.052324273,0.62465936,824.3956,795.78754,787.326,794.9817,989.19415,73.999985,100,0.005371094,0.165100098,0.985473633,3.364562988,-3.701019287,-1.764526367,1,1,1,1,1,45,satisfying
51:08.6,0.51656973,0.29489356,0.1613327,0.6004365,0.43688616,0.32686993,0.12687576,0.49217683,0.87692803,0.6284758,0.41707805,0.8183269,0.6996987,0.55578816,0.52221453,0.8181635,0.24708022,0.13348179,0.08158306,0.7515739,792.96704,789.34064,800.2198,796.99634,821.5751,79.99998,100,0.013366699,0.169250488,0.985290527,4.119720459,-4.560852051,-1.04675293,1,1,1,1,1,45,satisfying
